country,region,nuts2,forest_type,con_broad,mgmt_type,rotation_age,mai_vol_m3_ha_yr,bcef,mai_co2_tCO2_ha_yr,density_tCO2_ha
SE,SE33,SE33,BT,broad,H,95,1.2947368421052632,0.52,1.5428947368421053,146.57500000000002
SE,SE11,SE11,OB,broad,H,85,2.7694117647058825,0.48,3.0463529411764707,258.94
SE,SE12,SE12,OB,broad,H,85,2.968235294117647,0.48,3.2650588235294116,277.53
SE,SE21,SE21,OB,broad,H,85,2.274117647058824,0.48,2.5015294117647056,212.62999999999997
SE,SE22,SE22,OB,broad,H,65,3.2784615384615385,0.48,3.606307692307692,234.41
SE,SE23,SE23,OB,broad,H,65,3.286153846153846,0.48,3.6147692307692303,234.95999999999998
SE,SE31,SE31,OB,broad,H,85,2.3811764705882354,0.48,2.6192941176470583,222.63999999999996
SE,SE32,SE32,OB,broad,H,85,1.9752941176470589,0.48,2.172823529411765,184.69
SE,SE33,SE33,OB,broad,H,95,1.2947368421052632,0.48,1.4242105263157896,135.3
SE,SE11,SE11,PA,con,H,85,3.0211764705882356,0.43,2.977117647058824,253.05500000000004
SE,SE12,SE12,PA,con,H,85,3.627058823529412,0.43,3.5741642156862747,303.80395833333336
SE,SE21,SE21,PA,con,H,75,3.6466666666666665,0.43,3.5934861111111105,269.5114583333333
SE,SE22,SE22,PA,con,H,65,5.603076923076923,0.43,5.521365384615384,358.88874999999996
SE,SE23,SE23,PA,con,H,65,4.246153846153846,0.43,4.184230769230769,271.975
SE,SE31,SE31,PA,con,H,85,3.191764705882353,0.43,3.1452181372549015,267.3435416666666
SE,SE32,SE32,PA,con,H,85,2.3588235294117648,0.44,2.3784803921568627,202.17083333333332
SE,SE33,SE33,PA,con,H,95,1.4631578947368422,0.44,1.4753508771929824,140.15833333333333
SE,SE11,SE11,PS,con,H,85,2.6682352941176473,0.45,2.751617647058824,233.88750000000002
SE,SE12,SE12,PS,con,H,85,2.42,0.45,2.495625,212.128125
SE,SE21,SE21,PS,con,H,75,2.4346666666666668,0.45,2.51075,188.30624999999998
SE,SE22,SE22,PS,con,H,65,2.8707692307692305,0.45,2.9604807692307693,192.43125
SE,SE23,SE23,PS,con,H,65,2.686153846153846,0.45,2.7700961538461537,180.05624999999998
SE,SE31,SE31,PS,con,H,85,1.9352941176470588,0.45,1.9957720588235293,169.640625
SE,SE32,SE32,PS,con,H,85,1.7705882352941176,0.45,1.8259191176470588,155.203125
SE,SE33,SE33,PS,con,H,95,1.2610526315789474,0.45,1.3004605263157896,123.54375
SI,?,NUTS0,FS,broad,H,95,2.8115789473684214,0.45,2.8994407894736844,275.44687500000003
SI,?,NUTS0,MFb,broad,H,95,3.504210526315789,0.43,3.4531074561403505,328.0452083333333
SI,?,NUTS0,MFc,con,H,95,3.504210526315789,0.42,3.3728026315789466,320.41624999999993
SI,?,NUTS0,OB,broad,H,95,2.8115789473684214,0.45,2.8994407894736844,275.44687500000003
SI,?,NUTS0,PA,con,H,95,3.5199999999999996,0.42,3.3879999999999995,321.85999999999996
SI,?,NUTS0,QPb,broad,H,95,3.504210526315789,0.43,3.4531074561403505,328.0452083333333
SI,?,NUTS0,QPc,con,H,95,3.504210526315789,0.42,3.3728026315789466,320.41624999999993
SI,?,NUTS0,QR,broad,H,95,2.8115789473684214,0.45,2.8994407894736844,275.44687500000003
SK,?,NUTS0,AA,con,H,85,4.984705882352941,0.36,4.112382352941176,349.55249999999995
SK,?,NUTS0,FS,broad,H,95,3.8115789473684214,0.64,5.590315789473684,531.08
SK,?,NUTS0,OB,broad,H,95,2.8810526315789473,0.44,2.905061403508772,275.98083333333335
SK,?,NUTS0,OC,con,H,75,4.536,0.43,4.469849999999999,335.2387499999999
SK,?,NUTS0,PA,con,H,75,5.754666666666667,0.42,5.538866666666666,415.41499999999996
SK,?,NUTS0,PS,con,H,75,3.9080000000000004,0.41,3.6718916666666668,275.391875
SK,?,NUTS0,QR,broad,H,75,3.0373333333333337,0.58,4.037122222222222,302.78416666666664
