NUTS2,energy_yields_(MWh/ha)
UKH1,11.488955223160293
SE32,0.0
UKI7,11.488955223160293
UKI3,11.488955223160293
UKI4,11.488955223160293
UKI5,11.488955223160293
UKD1,11.488955223160293
UKD3,11.488955223160293
UKD4,11.488955223160293
UKE4,11.488955223160293
HU32,12.349329679941032
HU33,10.50719170314324
UKE2,11.488955223160293
UKF1,11.488955223160293
UKJ4,11.488955223160293
UKI6,11.488955223160293
UKF2,11.488955223160293
UKK4,11.488955223160293
UKK1,11.488955223160293
UKK2,11.488955223160293
SE22,10.737234040272487
UKE1,11.488955223160293
UKJ2,11.488955223160293
TR82,0.0
TRC2,6.926942510774553
TRC3,8.718172915123137
TR81,0.0
TRB2,7.4854034564425
TR83,5.806229590349703
TR90,0.0
TR71,4.448419914423013
TRC1,5.864726601425881
TRA2,0.0
TRB1,0.0
TRA1,0.0
TR63,9.611044532246332
TR72,0.0
NO02,5.700824394194824
TR61,4.438988207166823
TR62,11.578900122482338
HR06,14.041257761176928
NO06,0.0
NO07,0.0
TR33,4.868273856529207
TR41,6.665293869708491
TR21,9.016905242187295
TR42,8.36187733424362
TR22,7.028216173015046
TR31,9.006547137246791
TR10,9.001794196291776
NO08,7.101661763543246
TR32,6.656151052337512
NO09,7.081842172354017
NO0A,0.0
TR51,0.0
TR52,7.167049386897203
HR05,11.506726963553872
NO0B,0.0
